,step,energy,d0,d1,d2,p3,p4,p5,p6,p7,p8,p9,p10,p11
206,206,-2.105757364402802,-0.05409590760518205,-0.05498723927158575,-0.05153400374450535,0.29287845103571036,2.327188412471757,2.9006494068626383,0.3124332904874844,2.5030857793649153,0.7123551964073394,0.16,1.1098058230321992,0.3
207,207,-2.105765659639342,-0.054123925416640184,-0.05501850712475031,-0.05153751446019009,0.2926400499934254,2.3266595801819054,2.90085853660327,0.3114866012525672,2.5041242743469176,0.7115020249310331,0.16,1.1093212232095342,0.3
208,208,-2.10577394142894,-0.0541519050157377,-0.055049735617649434,-0.05154100971859505,0.2924027818803047,2.3261338691041225,2.901068003031429,0.31054130225095555,2.5051625493243397,0.7106474428615654,0.16,1.1088376607095627,0.3
209,209,-2.105782209749935,-0.05417984632634738,-0.055080924629726295,-0.051544489642838094,0.29216664327984904,2.325611255659845,2.9012777901034847,0.3095973977773908,2.506200591470405,0.7097914728756248,0.16,1.1083551219380345,0.3
210,210,-2.1057904645795205,-0.054207749267611176,-0.05511207403574915,-0.05154795435197772,0.29193163076160905,2.325091716615074,2.9014878820777774,0.3086548920938694,2.5072383881388904,0.7089341374116596,0.16,1.1078735936889363,0.3
211,211,-2.105798705893794,-0.05423561375414782,-0.055143183706023946,-0.05155140396117591,0.291697740881722,2.3245752290733384,2.9016982635086053,0.30771378943006245,2.50827592685984,0.708075458673286,0.16,1.1073930631354068,0.3
212,212,-2.1058069336678114,-0.05426343969625342,-0.0551742535065992,-0.05155483858185417,0.2914649701834346,2.324061770468801,2.9019089192403413,0.30677409398371897,2.5093131953353924,0.7072154586326387,0.16,1.1069135178208485,0.3
213,213,-2.1058151478756377,-0.05429122700009435,-0.05520528329946379,-0.05155825832184298,0.29123331519761303,2.3235513185595074,2.9021198344016716,0.3058358099210533,2.510350181435731,0.7063541590336637,0.16,1.1064349456502347,0.3
214,214,-2.105823348490395,-0.054318975567893786,-0.05523627294273789,-0.05156166328552462,0.29100277244324046,2.323043851420767,2.9023309943999536,0.3048989413771165,2.511386873195142,0.7054915813953568,0.16,1.1059573348816032,0.3
215,215,-2.1058315354843113,-0.054346685298111395,-0.055267222290857225,-0.05156505357397039,0.2907733384279021,2.3225393474386746,2.902542384915692,0.30396349245615295,2.512423258808182,0.7046277470149457,0.16,1.105480674117737,0.3
216,216,-2.1058397088287646,-0.054374356085616894,-0.055298131194751,-0.05156842928507195,0.29054500964825836,2.322037785303761,2.9027539918971317,0.3030294672319424,2.513459326625958,0.7037626769710188,0.16,1.1050049522980248,0.3
217,217,-2.1058478684943247,-0.05440198782185751,-0.055328999502013844,-0.051571790513666796,0.2903177825905063,2.321539144004773,2.9029658015549584,0.3020968697481276,2.5144950651525044,0.7028963921266017,0.16,1.1045301586904988,0.3
218,218,-2.105856014450802,-0.05442958039501976,-0.05535982705707195,-0.05157513735165923,0.2900916537308299,2.3210434028225815,2.9031778003571183,0.3011657040185281,2.515530463041268,0.7020289131321805,0.16,1.1040562828840468,0.3
219,219,-2.105864146667282,-0.05445713369018564,-0.05539061370134344,-0.05157846988813588,0.2898666195358394,2.320550541324214,2.9033899750237384,0.300235974027441,2.5165655090916883,0.7011602604286746,0.16,1.1035833147807927,0.3
220,220,-2.1058722651121684,-0.05448464758948357,-0.055421359273393624,-0.05158178820947649,0.28964267646299957,2.3200605393570073,2.903602312522157,0.2993076837299285,2.517600192245875,0.7002904542503592,0.16,1.1031112445886442,0.3
221,221,-2.1058803697532213,-0.054512121972234276,-0.05545206360908498,-0.05158509239946029,0.2894198209610479,2.3195733770428837,2.9038148000620567,0.298380837052093,2.51863450158538,0.6994195146277381,0.16,1.1026400628140012,0.3
222,222,-2.1058884605575945,-0.05453955671509167,-0.05548272654172209,-0.05158838253936802,0.2891980494704026,2.3190890347727393,2.904027425090701,0.29745543789134,2.5196684263280607,0.6985474613903686,0.16,1.1021697602546252,0.3
223,223,-2.1058965374918697,-0.05456695169217917,-0.0555133479021919,-0.051591658708079746,0.28897735842356076,2.318607493200952,2.904240175288267,0.2965314901166291,2.5207019558250328,0.6976743141696377,0.16,1.1017003279926627,0.3
224,224,-2.1059046005220927,-0.05459430677522145,-0.05554392751909957,-0.051594920982168724,0.2887577442454868,2.31812873324,2.9044530385632807,0.295608997568714,2.5217350795577076,0.6968000924014923,0.16,1.1012317573878214,0.3
225,225,-2.105912649613806,-0.05462162183367197,-0.05557446521889964,-0.05159816943599156,0.28853920335399175,2.317652736055189,2.9046660030481433,0.2946879640603708,2.5227677871349177,0.6959248153291233,0.16,1.1007640400706953,0.3
226,226,-2.105920684732084,-0.05464889673483612,-0.055604960826023064,-0.05160140414177455,0.28832173216010343,2.3171794830594923,2.904879057094754,0.293768393376616,2.5238000682901216,0.6950485020056033,0.16,1.1002971679362346,0.3
227,227,-2.10592870584156,-0.054676131343990665,-0.055635414163000274,-0.05160462516969699,0.2881053270684278,2.3167089559084926,2.9050921892702246,0.29285028927491397,2.5248319128786894,0.6941711712964814,0.16,1.0998311331373598,0.3
228,228,-2.10593671290646,-0.054703325524499045,-0.05566582505058014,-0.0516078325879705,0.2878899844775017,2.3162411364954316,2.905305388352681,0.2919336554853745,2.525863310875267,0.6932928418823332,0.16,1.099365928078714,0.3
229,229,-2.1059447058906313,-0.05473047913792306,-0.055696193307845365,-0.05161102646291589,0.2876757007801374,2.3157760069463578,2.905518643327157,0.2910184957109403,2.526894252371217,0.692413532261268,0.16,1.0989015454105524,0.3
230,230,-2.1059526847575705,-0.054757592044131234,-0.055726518752323984,-0.05161420685903645,0.28746247236375866,2.3153135496153783,2.9057319433815714,0.29010481362756535,2.5279247275721293,0.691533260751394,0.16,1.0984379780227642,0.3
231,231,-2.105960649470451,-0.054784664101403285,-0.05575680120009753,-0.05161737383908863,0.28725029561072946,2.314853747080005,2.905945277902789,0.289192612884384,2.5289547267954116,0.6906520454932418,0.16,1.097975219039027,0.3
232,232,-2.105968599992149,-0.054811695166531844,-0.05578704046590585,-0.05162052746414996,0.2870391668986746,2.3143965821365997,2.906158636472767,0.28828189710387137,2.5299842404679405,0.689769904452147,0.16,1.0975132618110877,0.3
233,233,-2.1059765362852736,-0.05483868509492037,-0.05581723636324849,-0.05162366779368402,0.28682908260079293,2.3139420377959135,2.90637200886478,0.28737266988199467,2.531013259123788,0.6888868554205934,0.16,1.0970520999131685,0.3
234,234,-2.105984458312184,-0.05486563374067844,-0.05584738870448306,-0.051626794885603226,0.2866200390861634,2.3134900972787156,2.9065853850397256,0.28646493478835716,2.5320417734020113,0.6880029160205151,0.16,1.0965917271364969,0.3
235,235,-2.105992366035021,-0.05489254095671407,-0.05587749730092058,-0.05162990879632893,0.28641203272004406,2.3130407440115155,2.9067987551425056,0.28555869536633327,2.533069774044507,0.6871181037055621,0.16,1.0961321374839528,0.3
236,236,-2.1060002594157265,-0.05491940659482281,-0.05590756196291781,-0.05163300958084932,0.286205059864164,2.312593961622374,2.9070121094984853,0.2846539551331964,2.5340972518939284,0.686232435763326,0.16,1.0956733251648356,0.3
237,237,-2.106008138416067,-0.05494623050577447,-0.055937582499966776,-0.05163609729277495,0.2859991168770087,2.312149733936799,2.907225438610027,0.28375071758023923,2.5351241978916663,0.6853459293175294,0.16,1.0952152845897447,0.3
238,238,-2.106016002997657,-0.05497301253939698,-0.055967558720781616,-0.051639171984392225,0.28579420011409895,2.311708044973731,2.907438733153094,0.2828489861728865,2.5361506030758845,0.6844586013301774,0.16,1.0947580103655714,0.3
239,239,-2.106023853121978,-0.054999752544657776,-0.05599749043338282,-0.05164223370671481,0.2855903059282633,2.3112688789416045,2.9076519839739303,0.2819487643508012,2.537176458579617,0.6835704686036745,0.16,1.0943014972906024,0.3
240,240,-2.1060316887503987,-0.05502645036974261,-0.05602737744517885,-0.051645282509533125,0.2853874306699043,2.3108322202345013,2.9078651820858044,0.28105005552798384,2.5382017556289216,0.6826815477829046,0.16,1.09384574034973,0.3
241,241,-2.106039509844199,-0.05505310586213204,-0.05605721956304518,-0.051648318441461685,0.285185570687259,2.310398053428377,2.9080783186658263,0.28015286309286513,2.5392264855410844,0.6817918553572765,0.16,1.0933907347097662,0.3
242,242,-2.106047316364585,-0.0550797188686757,-0.05608701659340126,-0.051651341549985075,0.2849847223266533,2.309966363277368,2.90829138505183,0.27925719040839253,2.540250639722882,0.6809014076627353,0.16,1.0929364757148623,0.3
243,243,-2.106055108272709,-0.05510628923566398,-0.05611676834228506,-0.05165435188150175,0.2847848819327506,2.309537134710178,2.9085043727393196,0.2783630408121105,2.541274209668893,0.68001022088374,0.16,1.0924829588820268,0.3
244,244,-2.10606288552969,-0.05513281680889805,-0.05614647461542522,-0.05165734948136641,0.2845860458487953,2.3091103528265373,2.9087172733784823,0.27747041761623514,2.5422971869598605,0.6791183110552076,0.16,1.092030179896743,0.3
245,245,-2.1060706480966265,-0.055159301433757385,-0.05617613521831121,-0.05166033439393079,0.2843882104168507,2.3086860028937393,2.908930078771263,0.2765793241077232,2.5433195632611034,0.6782256940644251,0.16,1.0915781346086821,0.3
246,246,-2.106078395934618,-0.05518574295526539,-0.05620574995626141,-0.05166330666258277,0.2841913719780312,2.3082640703432458,2.9091427808684998,0.2756897635483352,2.544341330320976,0.6773323856529293,0.16,1.0911268190275125,0.3
247,247,-2.1060861290047797,-0.05521214121815316,-0.05623531863448925,-0.05166626632978409,0.28399552687273016,2.307844540767368,2.90935537176712,0.274801739174694,2.5453624799693726,0.6764384014183545,0.16,1.0906762293187993,0.3
248,248,-2.1060938472682573,-0.05523849606692132,-0.05626484105816709,-0.0516692134371067,0.2838006714408425,2.3074273999160155,2.909567843707397,0.27391525419833784,2.546383004116278,0.6755437568162506,0.16,1.0902263617999945,0.3
249,249,-2.106101550686245,-0.05526480734589996,-0.0562943170324887,-0.05167214802526769,0.28360680202198196,2.3070126336935135,2.909780189070261,0.2730303118057685,2.547402894750362,0.6746484671618693,0.16,1.089777212936517,0.3
250,250,-2.106109239219998,-0.05529107489930673,-0.056323746362729375,-0.05167507013416297,0.28341391495569457,2.306600228155487,2.90999240037467,0.27214691515849493,2.5484221439376165,0.6737525476319216,0.16,1.0893287793379176,0.3
251,251,-2.1061169128308492,-0.05531729857130348,-0.05635312885430475,-0.05167797980289955,0.2832220065816667,2.306190169505813,2.9102044702750347,0.2712650673930726,2.5494407438200315,0.6728560132663053,0.16,1.0888810577541288,0.3
252,252,-2.1061245714802213,-0.05534347820605112,-0.056382464312827583,-0.0516808770698269,0.2830310732399291,2.305782444093635,2.910416391558695,0.27038477162113805,2.5504586866143155,0.6719588789698034,0.16,1.0884340450717978,0.3
253,253,-2.106132215129642,-0.05536961364776259,-0.05641175254416305,-0.05168376197256693,0.2828411112710565,2.3053770384104415,2.910628157143454,0.26950603092943953,2.5514759646106513,0.6710611595137553,0.16,1.0879877383107008,0.3
254,254,-2.1061398437407575,-0.05539570474075478,-0.05644099335448238,-0.05168663454804294,0.2826521170163628,2.3049739390872084,2.91083976007516,0.2686288483798638,2.552492570171491,0.6701628695376987,0.16,1.0875421346202359,0.3
255,255,-2.106147457275341,-0.05542175132949849,-0.05647018655031485,-0.0516894948325074,0.2824640868180924,2.304573132891598,2.911051193525342,0.2677532270094587,2.553508495730388,0.6692640235509845,0.16,1.0870972312759932,0.3
256,256,-2.1061550556953126,-0.05544775325866721,-0.05649933193859836,-0.05169234286156897,0.2822770170196072,2.304174606725224,2.9112624507888936,0.26687916983045246,2.5545237337908664,0.6683646359343658,0.16,1.0866530256764024,0.3
257,257,-2.106162638962745,-0.05547371037318429,-0.05652842932672852,-0.05169517867021842,0.28209090396557013,2.303778347620968,2.9114735252818043,0.2660066798302692,2.5555382769253208,0.667464720941559,0.16,1.086209515339453,0.3
258,258,-2.106170207039878,-0.05549962251826894,-0.056557478522606404,-0.051698002292853304,0.2819057440021242,2.3033843427403573,2.911684410538941,0.2651357599715412,2.5565521177739536,0.6665642927007795,0.16,1.0857666978994884,0.3
259,259,-2.1061777598891283,-0.05552548953948058,-0.05658647933468457,-0.05170081376330233,0.2817215334770685,2.3029925793710007,2.911895100211873,0.26426641319211774,2.557565249043744,0.6656633652162525,0.16,1.08532457110407,0.3
260,260,-2.1061852974731035,-0.055551311282762236,-0.056615431572012286,-0.0517036131148483,0.28153826874003013,2.302603044924074,2.9121055880667472,0.26339864240507127,2.55857766350745,0.6647619523696967,0.16,1.0848831328109116,0.3
261,261,-2.1061928197546087,-0.055577087594482474,-0.05664433504427885,-0.051706400380250525,0.28135594614263276,2.3022157269318644,2.9123158679822025,0.2625324504987001,2.5595893540026373,0.6638600679217861,0.16,1.084442380984882,0.3
262,262,-2.106200326696658,-0.05560281832147605,-0.056673189561856165,-0.05170917559176636,0.2811745620386617,2.3018306130453636,2.9125259339473315,0.26166784033652873,2.5606003134307436,0.662957725513585,0.16,1.0840023136950738,0.3
263,263,-2.106207818262486,-0.055628503311083655,-0.05670199493583975,-0.051711938781171946,0.28099411278422576,2.3014476910319175,2.912735780059683,0.2608048147573051,2.5616105347561677,0.662054938667961,0.16,1.0835629291119377,0.3
264,264,-2.1062152944155574,-0.055654142411190086,-0.0567307509780886,-0.051714689979782305,0.2808145947379155,2.3010669487729225,2.9129454005233084,0.2599433765749956,2.5626200110053907,0.6611517207909728,0.16,1.0831242255044804,0.3
265,265,-2.106222755119574,-0.05567973547026179,-0.056759457501264106,-0.0517174292184705,0.2806360042609586,2.300688374261575,2.9131547896468457,0.25908352857877753,2.5636287352661196,0.6602480851732373,0.16,1.0826862012375247,0.3
266,266,-2.106230200338485,-0.05570528233738282,-0.056788114318867516,-0.05172015652768641,0.280458337717372,2.3003119556006664,2.913363941841648,0.25822527353302904,2.5646367006864628,0.6593440449912715,0.16,1.0822488547690314,0.3
267,267,-2.1062376300364964,-0.0557307828622901,-0.05681672124527647,-0.05172287193747459,0.2802815914741111,2.299937681000428,2.9135728516199473,0.2573686141773173,2.565643900474128,0.6584396133088143,0.16,1.0818121846474809,0.3
268,268,-2.106245044178079,-0.0557562368954075,-0.056845278095780674,-0.05172557547749168,0.2801057619012156,2.2995655387764242,2.9137815135930585,0.25651355322638425,2.5666503278956463,0.6575348030781248,0.16,1.081376189509312,0.3
269,269,-2.1062524427279765,-0.055781644287878976,-0.05687378468661595,-0.051728267177023,0.2799308453719532,2.2991955173474876,2.9139899224696197,0.2556600933701303,2.5676559762756215,0.6566296271412608,0.16,1.0809408680764196,0.3
270,270,-2.106259825651213,-0.055807004891600565,-0.05690224083499791,-0.05173094706499885,0.2797568382629595,2.2988276052337033,2.914198073053872,0.25480823727359647,2.568660838996,0.6557240982313346,0.16,1.0805062191537083,0.3
271,271,-2.106267192913101,-0.05583231855925169,-0.05693064635915415,-0.051733615170009926,0.27958373695437616,2.2984617910544345,2.9144059602439722,0.25395798757694465,2.5696649094953674,0.6548182289737489,0.16,1.0800722416266983,0.3
272,272,-2.1062745444792492,-0.0558575851443253,-0.056959001078355935,-0.05173627152032238,0.2794115378299856,2.2980980635263935,2.9146135790303402,0.2531093468954361,2.5706681812682635,0.6539120318874125,0.16,1.0796389344591895,0.3
273,273,-2.1062818803155703,-0.055882804501157346,-0.05698730481294846,-0.05173891614389243,0.27924023727734354,2.297736411461754,2.9148209244940455,0.25226231781940855,2.5716706478645226,0.6530055193859359,0.16,1.0792062966909728,0.3
274,274,-2.1062892003882863,-0.05590797648495517,-0.05701555738438059,-0.05174154906838014,0.2790698316879085,2.297376823766304,2.9150279918052218,0.2514169029142515,2.572672302888631,0.6520987037788062,0.16,1.0787743274355976,0.3
275,275,-2.106296504663935,-0.05593310095182507,-0.0570437586152335,-0.051744170321163116,0.2789003174571695,2.2970192894376424,2.915234776221518,0.25057310472038075,2.5736731399991077,0.6511915972725444,0.16,1.0783430258781865,0.3
276,276,-2.106303793109379,-0.05595817775879918,-0.05707190832924865,-0.05174677992934949,0.2787316909847706,2.2966637975634123,2.915441273086581,0.24973092575321104,2.574673152907902,0.6502842119718425,0.16,1.0779123912732997,0.3
277,277,-2.1063110656918105,-0.055983206763861475,-0.057100006351354496,-0.05174937791979049,0.2785639486746335,2.296310337319575,2.915647477828567,0.24889036850312796,2.5756723353798123,0.6493765598806825,0.16,1.0774824229428484,0.3
278,278,-2.106318322378756,-0.05600818782597287,-0.05712805250769296,-0.051751964319092625,0.2783970869350779,2.2959588979687235,2.9158533859586884,0.24805143543545843,2.576670681231921,0.6484686529034369,0.16,1.077053120274055,0.3
279,279,-2.1063255631380846,-0.05603312080509568,-0.05715604662564473,-0.051754539153629334,0.278231102178939,2.2956094688584305,2.916058993069788,0.24721412899044037,2.57766818433305,0.6475605028459509,0.16,1.0766244827174585,0.3
280,280,-2.106332787938012,-0.05605800556221734,-0.057183988533853605,-0.05175710244955253,0.27806599082368316,2.295262039419636,2.9162642948349435,0.24637845158319138,2.5786648386032294,0.6466521214166078,0.16,1.0761965097849664,0.3
281,281,-2.106339996747106,-0.056082841959373235,-0.0572118780622507,-0.051759654232803425,0.2779017492915218,2.2949165991650706,2.9164692870060995,0.24554440560367655,2.5796606380131886,0.6457435202273758,0.16,1.0757692010479494,0.3
282,282,-2.106347189534295,-0.05610762985966897,-0.0572397150420772,-0.05176219452912298,0.27773837400952217,2.294573137687712,2.9166739654127296,0.24471199341667552,2.5806555765838577,0.6448347107948392,0.16,1.0753425561353804,0.3
283,283,-2.1063543662688673,-0.056132369127302024,-0.05726749930590687,-0.05176472336406234,0.27757586140971713,2.2942316446592788,2.916878325960526,0.24388121736174886,2.581649648385887,0.6439257045412115,0.16,1.074916574732015,0.3
284,284,-2.1063615269204803,-0.05615705962758246,-0.0572952306876676,-0.05176724076299269,0.27741420792921206,2.2938921098287564,2.9170823646301156,0.24305207975320375,2.5826428475391823,0.6430165127953326,0.16,1.074491256576614,0.3
285,285,-2.1063686714591636,-0.0561817012269531,-0.057322909022662495,-0.05176974675111463,0.2772534100102902,2.2935545230209584,2.917286077475801,0.24222458288005924,2.583635168212454,0.6421071467936501,0.16,1.0740666014602052,0.3
286,286,-2.106375799855325,-0.056206293793009204,-0.05735053414759,-0.051772241353467495,0.2770934641005159,2.2932188741351176,2.9174894606243313,0.24139872900601086,2.58462660462278,0.6411976176811844,0.16,1.073642609224386,0.3
287,287,-2.106382912079753,-0.05623083719451722,-0.05737810590056355,-0.051774724594938266,0.2769343666528361,2.292885153143511,2.917692510273694,0.240574520369395,2.5856171510351835,0.6402879365124782,0.16,1.0732192797596654,0.3
288,288,-2.106390008103621,-0.0562553313014332,-0.05740562412113051,-0.05177719650027017,0.2767761141256798,2.292553350090115,2.9178952226919344,0.23975195918315279,2.5866068017622217,0.6393781142525302,0.16,1.0727966130038407,0.3
289,289,-2.1063970878984946,-0.056279775984920455,-0.057433088650290516,-0.05177965709407097,0.2766187029830559,2.2922234550892933,2.9180975942159977,0.23893104763479378,2.58759555116359,0.6384681617777153,0.16,1.0723746089404158,0.3
290,290,-2.1064041514363314,-0.056304171117366596,-0.05746049933051319,-0.05178210640082099,0.2764621296946489,2.291895458324511,2.9182996212505965,0.23811178788635942,2.588583393645737,0.6375580898766879,0.16,1.071953267597052,0.3
291,291,-2.1064111986894867,-0.056328516572400164,-0.05748785600575523,-0.05178454444488092,0.27630639073591323,2.291569350047083,2.918501300267099,0.2372941820743863,2.5895703236614906,0.6366479092512727,0.16,1.0715325890440563,0.3
292,292,-2.106418229630717,-0.05635281222490653,-0.057515158521476914,-0.051786971250499234,0.27615148258816574,2.291245120574946,2.918702627802444,0.23647823230986925,2.590556335709698,0.6357376305173392,0.16,1.0711125733929046,0.3
293,293,-2.1064252442331832,-0.05637705795104331,-0.05754240672465802,-0.05178938684181958,0.2759974017386764,2.2909227602914637,2.9189036004580715,0.2356639406782247,2.5915414243348756,0.6348272642056644,0.16,1.0706932207947972,0.3
294,294,-2.1064322424704547,-0.05640125362825525,-0.05756960046381322,-0.05179179124288768,0.2758441446807574,2.2906022596442552,2.9191042148988817,0.23485130923925351,2.592525584126868,0.6339168207627797,0.16,1.0702745314392503,0.3
295,295,-2.106439224316511,-0.056425399135288684,-0.05759673958900694,-0.05179418447765813,0.27569170791385095,2.2902836091440544,2.9193044678522115,0.23404034002710453,2.593508809720521,0.6330063105518058,0.16,1.0698565055527174,0.3
296,296,-2.1064461897457463,-0.056449494352205115,-0.05762382395186749,-0.05179656657000093,0.27554008794361495,2.2899667993635933,2.919504356106833,0.23323103505023765,2.5944910957953597,0.6320957438532734,0.16,1.069439143397244,0.3
297,297,-2.106453138732972,-0.05647353916039483,-0.05765085340560098,-0.05179893754370783,0.2753892812820075,2.2896518209365118,2.9197038765119707,0.23242339629138745,2.5954724370752826,0.6311851308659312,0.16,1.0690224452691541,0.3
298,298,-2.1064600712534176,-0.05649753344258957,-0.05767782780500441,-0.05180129742249847,0.27523928444736995,2.289338664556294,2.9199030259763417,0.23161742570752683,2.596452828328259,0.6302744817075415,0.16,1.0686064114977656,0.3
299,299,-2.106466987282737,-0.056521477082875,-0.057704747006478485,-0.05180364623002633,0.27509009396450795,2.2890273209752277,2.920101801467211,0.23081312522983105,2.597432264366039,0.6293638064156624,0.16,1.0681910424441368,0.3
300,300,-2.1064738867970076,-0.05654536996670248,-0.05773161086803976,-0.05180598398988425,0.2749417063647717,2.2887177810033905,2.920300200009471,0.23001049676364205,2.5984107400438687,0.6284531149484179,0.16,1.067776338499842,0.3
301,301,-2.106480769772735,-0.05656921198090066,-0.05775841924933239,-0.05180831072561023,0.2747941181861345,2.2884100355076575,2.920498218684733,0.229209542188433,2.5993882502602204,0.6275424171852569,0.16,1.0673623000857753,0.3
302,302,-2.1064876361868534,-0.05659300301368632,-0.05778517201163946,-0.051810626460692455,0.2746473259732694,2.2881040754107347,2.920695854630444,0.22841026335777348,2.6003647899565223,0.6266317229276989,0.16,1.066948927650983,0.3
303,303,-2.106494486016729,-0.05661674295467492,-0.05781186901789374,-0.051812931218574755,0.2745013262776256,2.2877998916902125,2.920893105039016,0.22761266209929482,2.6013403541169025,0.6257210419000684,0.16,1.0665362216715224,0.3
304,304,-2.1065013192401625,-0.056640431694890865,-0.05783851013268794,-0.05181522502266141,0.27435611565750223,2.287497475377645,2.921089967156975,0.22681674021465623,2.602314937767937,0.6248103837502185,0.16,1.066124182649349,0.3
305,305,-2.106508135835389,-0.05666406912677697,-0.05786509522228476,-0.051817507896321995,0.2742116906781217,2.2871968175576485,2.9212864382841257,0.2260224994795112,2.603288535978406,0.6238997580502426,0.16,1.0657128111112288,0.3
306,306,-2.1065149357810817,-0.05668765514420386,-0.057891624154626134,-0.05181977986289607,0.2740680479117013,2.286897909367023,2.921482515772734,0.2252299416434746,2.6042611438590586,0.6229891742971752,0.16,1.0653021076076763,0.3
307,307,-2.1065217190563543,-0.056711189642478815,-0.05791809679934249,-0.0518220409456976,0.2739251839375238,2.2866007419938943,2.9216781970267256,0.22443906843009032,2.60523275656238,0.6220786419136817,0.16,1.0648920727119184,0.3
308,308,-2.106528485640758,-0.05673467251835424,-0.057944513027761095,-0.05182429116801941,0.27378309534200634,2.286305306676877,2.921873479500899,0.2236498815367996,2.6062033692823685,0.6211681702487379,0.16,1.064482707018882,0.3
309,309,-2.1065352355142895,-0.056758103670035684,-0.05797087271291437,-0.05182653055313735,0.2736417787187687,2.2860115947042563,2.922068360700157,0.22286238263490998,2.60717297725432,0.620257768578299,0.16,1.0640740111442066,0.3
310,310,-2.1065419686573876,-0.05678148299718957,-0.057997175729547754,-0.05182875912431428,0.2735012306686998,2.2857195974131934,2.922262838178749,0.2220765733695649,2.6081415757546127,0.6193474461059574,0.16,1.0636659857232797,0.3
311,311,-2.106548685050937,-0.05680481040095057,-0.05802342195412686,-0.051830976904803996,0.27336144780002325,2.285429306188945,2.922456909539532,0.2212924553597142,2.6091091601005028,0.618437211963592,0.16,1.0632586314102959,0.3
312,312,-2.1065553846762675,-0.056828085783928485,-0.058049611264844675,-0.051833183917855075,0.2732224267283617,2.285140712464106,2.922650572433245,0.2205100301980852,2.610075725649924,0.6175270752120066,0.16,1.062851948877338,0.3
313,313,-2.1065620675151577,-0.056851309050214786,-0.05807574354162804,-0.05183538018671453,0.2730841640768001,2.284853807717868,2.922843824557797,0.21972929945115474,2.6110412678012906,0.6166170448415583,0.16,1.0624459388134806,0.3
314,314,-2.106568733549833,-0.056874480105389015,-0.05810181866614397,-0.05183756573463121,0.27294665647594757,2.284568583475299,2.923036663657568,0.21895026465912187,2.6120057819933082,0.6157071297727774,0.16,1.0620406019239148,0.3
315,315,-2.1065753827629696,-0.05689759885652457,-0.058127836521805434,-0.05183974058485931,0.2728099005639984,2.2842850313066365,2.923229087522727,0.21817292733588162,2.612969263704787,0.614797338856977,0.16,1.0616359389290952,0.3
316,316,-2.1065820151376924,-0.05692066521219422,-0.05815379699377693,-0.05184190476066171,0.27267389298679184,2.2840031428266023,2.923421093988558,0.21739728896899935,2.6139317084544613,0.6138876808768536,0.16,1.0612319505639063,0.3
317,317,-2.106588630657578,-0.0569436790824754,-0.05817969996897958,-0.051844058285313015,0.27253863039787074,2.283722909693732,2.923612680934805,0.21662335101968633,2.6148931118008116,0.6129781645470795,0.16,1.0608286375768499,0.3
318,318,-2.1065952293066545,-0.0569666403789551,-0.058205545336095996,-0.0518462011821026,0.2724041094585393,2.283444323609721,2.9238038462850238,0.21585111492277603,2.6158534693418933,0.612068798514885,0.16,1.0604260007292516,0.3
319,319,-2.106601811069402,-0.05698954901473452,-0.05823133298557465,-0.051848333474337656,0.2722703268379195,2.283167376318789,2.9239945880059515,0.21508058208670144,2.6168127767151668,0.611159591360633,0.16,1.0600240407944885,0.3
320,320,-2.106608375930753,-0.05701240490443303,-0.058257062809634136,-0.051850455185346,0.2721372792130068,2.2828920596070574,2.924184904106883,0.21431175389347334,2.6177710295973333,0.6102505515983844,0.16,1.0596227585572333,0.3
321,321,-2.1066149238760934,-0.0570352079641925,-0.05828273470226687,-0.05185256633847874,0.2720049632687243,2.2826183653019445,2.924374792639064,0.21354463169865964,2.618728223704174,0.6093416876764556,0.16,1.059222154812719,0.3
322,322,-2.1066214548912625,-0.057057958111680775,-0.05830834855924258,-0.051854666957113,0.2718733756979767,2.282346285271575,2.9245642516950916,0.21277921683136564,2.619684354790391,0.6084330079779676,0.16,1.0588222303660209,0.3
323,323,-2.1066279689625524,-0.057080655266095036,-0.05833390427811146,-0.05185675706465445,0.2717425132017024,2.2820758114242046,2.92475327940833,0.21201551059421544,2.6206394186494557,0.6075245208213871,0.16,1.0584229860313568,0.3
324,324,-2.1066344660767107,-0.057103299348164806,-0.058359401758207065,-0.05185883668453975,0.27161237248892517,2.2818069357076602,2.9249418739523345,0.21125351426333439,2.6215934111134542,0.606616234461059,0.16,1.0580244226314044,0.3
325,325,-2.1066409462209372,-0.057125890280154815,-0.05838484090064893,-0.05186090584023877,0.2714829502768047,2.281539650108793,2.9251300335402854,0.21049322908833243,2.622546328052942,0.6057081570877324,0.16,1.0576265409966357,0.3
326,326,-2.106647409382887,-0.05714842798586764,-0.058410221608344595,-0.05186296455525709,0.271354243290686,2.2812739466529455,2.9253177564244375,0.20973465629228893,2.623498165376797,0.6048002968290783,0.16,1.0572293419646681,0.3
327,327,-2.106653855550668,-0.05717091239064565,-0.05843554378599175,-0.05186501285313801,0.2712262482641484,2.281009817403433,2.9255050408955734,0.20897779707173825,2.6244489190320777,0.6038926617501994,0.16,1.056832826379632,0.3
328,328,-2.1066602847128433,-0.0571933434213731,-0.05846080734007993,-0.05186705075746471,0.2710989619390526,2.2807472544610397,2.9256918852824723,0.2082226525966566,2.6253985850038832,0.6029852598541333,0.16,1.0564369950915544,0.3
